id,alias,name,review_count,rating,price,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.zip_code,location.country,location.display_address
vjEE2Nab1gvrvnnmUl7kdA,aux-phils-des-saveurs-lyon,Aux Phils des Saveurs,1,4.0,,45.73837,4.85231,97 route de Vienne,,,69008,FR,"['97 route de Vienne', '69008 Lyon', 'France']"
fQ1kbEwdcUYBUH7bcZxrow,l-octave-lyon-3,L'Octave,4,4.0,€€€,45.78907,4.8138,60-62 rue des Docks,,,69009,FR,"['60-62 rue des Docks', '69009 Lyon', 'France']"
ac-ABUMadLywcjwwSIObMA,la-gargotte-lyon,La Gargotte,66,4.0,€€€,45.771409291201,4.8373939962869,15 rue Royale,,,69001,FR,"['15 rue Royale', '69001 Lyon', 'France']"
Q6XvdQz8xxa-xI05fzz5Lg,la-chimère-lyon-05,La Chimère,16,3.5,€€€,45.7629806785713,4.82718926863162,14 rue du Boeuf,,,69005,FR,"['14 rue du Boeuf', '69005 Lyon 05', 'France']"
X_lM2kxEk64FuU1RoOR2HQ,comptoir-jayet-lyon,Comptoir Jayet,1,4.0,,45.7415499,4.84031,3 rue Etienne Jayet,,,69007,FR,"['3 rue Etienne Jayet', '69007 Lyon', 'France']"
Th8u2Ohb1O08Epe36db67A,river-boat-lyon,River Boat,16,2.5,€€€,45.75986,4.84097,2 quai Victor Augagneur,,,69003,FR,"['2 quai Victor Augagneur', '69003 Lyon', 'France']"
99x25kq7cVt7NiuTtIONVg,restaurant-les-jardins-carnot-lyon,restaurant les jardins carnot,1,4.0,,45.7436399,4.8210081,19 place carnot,vers gare de perrache,,69002,FR,"['19 place carnot', 'vers gare de perrache', '69002 Lyon', 'France']"
2XR8x2onbG_KWUpp1pUFig,le-bon-bourgeois-lyon,Le Bon Bourgeois,29,3.5,€€,45.75717,4.83472,5 Rue Marronniers,,,69002,FR,"['5 Rue Marronniers', '69002 Lyon', 'France']"
wXsRXqvkjU8SY11BjSj1sA,le-silk-restaurant-lyon-2,Le Silk Restaurant,20,3.5,€€€,45.7542747,4.8343414,Hôtel Sofitel Bellecour,20 quai Gailleton,,69002,FR,"['Hôtel Sofitel Bellecour', '20 quai Gailleton', '69002 Lyon', 'France']"
U76498F6xuUKBIKSqdcAWA,en-mets-fais-ce-qu-il-te-plaît-lyon-2,En Mets Fais ce qu'il te Plaît,46,3.5,€€€,45.7487495999926,4.83981635034605,43 rue Chevreul,,,69007,FR,"['43 rue Chevreul', '69007 Lyon', 'France']"
jrQMKO5nX0rLPPaC-85lYg,carré-royal-lyon-01,Carré Royal,18,4.5,€€€,45.7710445,4.8372555,16 rue Royale,,,69001,FR,"['16 rue Royale', '69001 Lyon 01', 'France']"
p1etLXPds5a2nfwQt0l-ng,café-français-lyon-3,Café Français,40,3.0,€€,45.75659,4.83445,3 place Antonin Poncet,,,69002,FR,"['3 place Antonin Poncet', '69002 Lyon', 'France']"
w742iKC0xqjrupZm8CoFuA,la-place-gourmande-lyon,La Place Gourmande,0,0.0,,45.7645399,4.82874,1 place Ennemond Fousseret,,,69005,FR,"['1 place Ennemond Fousseret', '69005 Lyon', 'France']"
V94yzPl_ivP0sdqXi4kAXg,à-l-improviste-lyon,À L'improviste,0,0.0,€€€€,45.76817,4.8564,24 rue Professeur Weill,,,69006,FR,"['24 rue Professeur Weill', '69006 Lyon', 'France']"
hGLcqoBzPB97MoEtZfOA3w,le-cabaretier-lyon,Le Cabaretier,35,4.0,€€€,45.76396,4.82822,6 rue Fronde,,,69005,FR,"['6 rue Fronde', '69005 Lyon', 'France']"
RhfjFX5OaE_dHMU-AknotA,a-la-belle-epoque-lyon,A la Belle Epoque,1,4.0,,45.73863,4.87851,31 rue Longefer,,,69008,FR,"['31 rue Longefer', '69008 Lyon', 'France']"
hbDZBVDr_eamKg8NA1tzhg,le-12-avenue-foch-lyon,Le 12 Avenue Foch,2,3.5,€€€,45.7731127,4.842669,12 ave Foch,,,69006,FR,"['12 ave Foch', '69006 Lyon', 'France']"
qKCSHqhG1uuB-jnxsxaGLw,oly-café-lyon-3,Oly Café,2,3.0,,45.7638124,4.8419402,23 Quai Général Sarrail,,,69006,FR,"['23 Quai Général Sarrail', '69006 Lyon', 'France']"
aXS_igLCqvkZJ0yQLgbnEw,maison-hand-la-table-lyon,Maison Hand - La Table,0,0.0,,45.7592873,4.831617,12 rue d'Amboise,,,69002,FR,"[""12 rue d'Amboise"", '69002 Lyon', 'France']"
WvD7STihgud1wj4d4bIv6g,bistrot-harvest-lyon-3,Bistrot Harvest,1,3.0,,45.76198,4.83361,6 rue Ferrandière,,,69002,FR,"['6 rue Ferrandière', '69002 Lyon', 'France']"
aDS1JYI5U9ffvdAlvY0z4Q,cuisines-et-dépendances-lyon-2,Cuisines et Dépendances,33,3.5,€€€€,45.75065,4.83033,68 rue de la Charité,,,69002,FR,"['68 rue de la Charité', '69002 Lyon', 'France']"
Y_TQRyXf2eo96P69RipbrQ,café-gadagne-lyon-2,Café Gadagne,54,3.5,€€€,45.76402,4.827615,1 place du Petit Collège,,,69005,FR,"['1 place du Petit Collège', '69005 Lyon', 'France']"
XOjswcT8luBCbDlZLmbm8g,bistrot-de-la-passerelle-lyon,Bistrot de la Passerelle,34,3.5,€€,45.76138,4.83146,36 quai St Antoine,,,69002,FR,"['36 quai St Antoine', '69002 Lyon', 'France']"
NqMcwdQvXtkGjoYnEA2qRw,à-la-piscine-lyon,À la Piscine,7,2.5,€€,45.753472,4.837912,8 quai Claude Bernard,,,69007,FR,"['8 quai Claude Bernard', '69007 Lyon', 'France']"
VuFK9soHR3T_irVYXMC12g,les-demoiselles-de-rochefort-lyon,Les Demoiselles de Rochefort,55,4.0,€€€,45.76999,4.83452,31 rue René Leynaud,,,69001,FR,"['31 rue René Leynaud', '69001 Lyon', 'France']"
0MO_iC3xhVJ6F43uVh0ieA,le-nels-lyon,Le Nel's,0,0.0,,45.76662,4.85007,71 rue Bugeaud,,,69006,FR,"['71 rue Bugeaud', '69006 Lyon', 'France']"
18kocJwuHDN5mBytPTWNjA,le-p-tit-vert-lyon,Le P'tit Vert,3,3.0,,45.76211,4.83731,44 rue Ferrandière,,,69002,FR,"['44 rue Ferrandière', '69002 Lyon', 'France']"
SbuP36Hp9mRUbHsgR8cFOg,aux-trois-cochons-lyon-2,Aux Trois Cochons,2,3.5,,45.77455,4.8277,133 boulevard Croix Rousse,,,69004,FR,"['133 boulevard Croix Rousse', '69004 Lyon', 'France']"
aGH8uNP-fGgc0fTF52s6ig,la-traboulerie-lyon,La Traboulerie,67,3.5,€€,45.7625,4.83273,58 rue Mercière,,,69002,FR,"['58 rue Mercière', '69002 Lyon', 'France']"
2nucsgAFchCV7ZVOKeXTEQ,tendance-d-europe-lyon,Tendance d'Europe,1,3.0,€€,45.76421,4.84981,10 place de l'Europe,,,69006,FR,"[""10 place de l'Europe"", '69006 Lyon', 'France']"
6ts5AdF89sBvYG1IgSWADg,le-melinda-lyon,Le Melinda,1,2.0,,45.76421,4.83764,17 rue Claudia,,,69002,FR,"['17 rue Claudia', '69002 Lyon', 'France']"
LLZkq8wQVqQrAWf2qwitPA,le-gône-lyon,Le Gône,18,3.5,€€,45.76212,4.83293,57 rue Mercière,,,69002,FR,"['57 rue Mercière', '69002 Lyon', 'France']"
nsmidlewMqtFVSISRf5gDA,lo-creole-lyon,Lo Creole,1,4.0,,45.77535,4.8316,4 rue Victor Fort,,,69004,FR,"['4 rue Victor Fort', '69004 Lyon', 'France']"
0y6S1uOEiMp2lhK3PkZd_A,l-unique-lyon,L'Unique,2,4.0,,45.76935,4.83656,3 petite rue des Feuillants,,,69001,FR,"['3 petite rue des Feuillants', '69001 Lyon', 'France']"
j4b1srZOYTh04bI7_E-vbQ,l-harmonie-des-saveurs-lyon,L'Harmonie des Saveurs,2,2.5,€€,45.75844,4.84178,12 Rue Mazenod,,,69003,FR,"['12 Rue Mazenod', '69003 Lyon', 'France']"
ccWYS-47a4EYAz_XcQ624g,7-ô-bistro-lyon,7 Ô Bistro,2,4.0,€€,45.7360191,4.8397598,97 rue de Gerland,,,69007,FR,"['97 rue de Gerland', '69007 Lyon', 'France']"
0NfQwCPTfuDHeGkW6zVPNQ,le-gabion-lyon,Le Gabion,50,3.5,€€€,45.76299,4.85336,13 bd Eugène Deruelle,Angle rue Tête d'Or,,69003,FR,"['13 bd Eugène Deruelle', ""Angle rue Tête d'Or"", '69003 Lyon', 'France']"
Ij4VmQ5GhACVGd1wE6H1Nw,victoria-hall-lyon,Victoria Hall,38,3.5,€€€€,45.74616,4.85053,33 rue du Repos,,,69007,FR,"['33 rue du Repos', '69007 Lyon', 'France']"
aEbxUFFnJYjLIJndz6AbiQ,le-santy-lyon-2,Le Santy,1,3.0,,45.73383,4.87169,15 Avenue Paul Santy,,,69008,FR,"['15 Avenue Paul Santy', '69008 Lyon', 'France']"
W2XPayedQba2_un2OjEyxQ,délices-et-sens-lyon-4,Délices et Sens,40,3.5,€€,45.7650647,4.8364569,19 Rue Gentil,,,69002,FR,"['19 Rue Gentil', '69002 Lyon', 'France']"
Up7bzqB8yovM7SQ3JoyYVQ,auberge-de-l-île-barbe-lyon,Auberge de l'île Barbe,47,4.0,€€€€,45.7977396309761,4.83332047486874,Place Notre-Dame,,,69009,FR,"['Place Notre-Dame', '69009 Lyon', 'France']"
MfD4J8ZFC7aeZSay-ZjBrA,la-maison-de-lucy-lyon,La Maison de Lucy,2,3.0,€€,45.7649,4.86374,73 rue de Bellecombe,,,69006,FR,"['73 rue de Bellecombe', '69006 Lyon', 'France']"
VJGUuDb-OFCMcbA9Y9j5SQ,la-bonâme-de-bruno-lyon-3,La Bonâme de Bruno,38,4.0,€€€,45.770173,4.83712,5 grande rue des Feuillants,,,69001,FR,"['5 grande rue des Feuillants', '69001 Lyon', 'France']"
ccq--5-KJlZtbmu8M-sj_g,au-pré-fleuri-lyon,Au Pré Fleuri,2,4.0,,45.76901,4.85509,123bis rue de Sèze,,,69006,FR,"['123bis rue de Sèze', '69006 Lyon', 'France']"
qUunqNpPc2wQqwuYYI4w2Q,le-ketje-lyon,Le Ketje,0,0.0,,45.76744,4.81354,12 quai de Pierre-Scize,,,69009,FR,"['12 quai de Pierre-Scize', '69009 Lyon', 'France']"
bDdDHdOVDOkhfNS9uFnfJw,bobun-boulevard-lyon,Bobun Boulevard,7,3.0,€€,45.773819,4.8273501,112 bd de la Croix Rousse,,,69001,FR,"['112 bd de la Croix Rousse', '69001 Lyon', 'France']"
XcEa_bQ4XcOdRpQ_qvRYMw,la-rive-gauche-lyon,La Rive Gauche,1,4.0,,45.723704,4.827707,24 Allée Pierre De Coubertin,Parc de Gerland,,69007,FR,"['24 Allée Pierre De Coubertin', 'Parc de Gerland', '69007 Lyon', 'France']"
ymLDhf4j-ARnLIPBN972sQ,le-scojo-lyon,Le Scojo,0,0.0,,45.7682224899219,4.84878916293383,54 rue de Sèze,,,69006,FR,"['54 rue de Sèze', '69006 Lyon', 'France']"
B4Fz-EMgi44Gl1u3VByI_A,fée-maison-lyon,Fée Maison,0,0.0,,45.7984912,4.8308507,6 Grande Rue de Saint-Rambert,,,69009,FR,"['6 Grande Rue de Saint-Rambert', '69009 Lyon', 'France']"
fZpKbptE9F6Cjsb_VVkLFw,le-mitonné-lyon,Le Mitonné,12,4.0,€€,45.769736,4.846661,26 Rue Tronchet,,,69006,FR,"['26 Rue Tronchet', '69006 Lyon', 'France']"
2S0KSTe7sJS6ZW9I1uMXuA,le-lyon-de-l-atlas-lyon,Le Lyon de l'Atlas,13,3.5,€€,45.74569,4.86419,52 ave des Frères Lumière,,,69008,FR,"['52 ave des Frères Lumière', '69008 Lyon', 'France']"
Uy953213xqCIUF5C0vxQcA,l-amphitryon-lyon,L'Amphitryon,84,3.0,€€,45.76255,4.82768,33 rue St Jean,,,69005,FR,"['33 rue St Jean', '69005 Lyon', 'France']"
zGOF3ZufhPGAXME5MxsHrg,le-duplex-lyon,Le Duplex,1,5.0,,45.76929,4.83137,13 Rue Terme,,,69001,FR,"['13 Rue Terme', '69001 Lyon', 'France']"
XuNND8OZwp-beNYQvbnN0A,le-jackson-lyon,Le Jackson,2,4.5,€,45.763692,4.85734,291 cours Lafayette,,,69006,FR,"['291 cours Lafayette', '69006 Lyon', 'France']"
db06GQktGm4wOxDUeBqHmQ,la-scene-brasserie-lyon,La Scene Brasserie,0,0.0,,45.760073,4.832023,2 place des Célestins,,,69002,FR,"['2 place des Célestins', '69002 Lyon', 'France']"
dsMVmPknj-1Hv30gNa8F8A,la-joconde-lyon,La Joconde,10,4.0,€€,45.7698263,4.8561609,68 cours Vitton,,,69006,FR,"['68 cours Vitton', '69006 Lyon', 'France']"
xrwyb2cFsGAwQ7cagprSrg,le-neptune-lyon,Le Neptune,2,3.5,,45.75735,4.83474,4 rue Marronniers,,,69002,FR,"['4 rue Marronniers', '69002 Lyon', 'France']"
HrWUjkOClYrgCqCZrO_D7Q,l-adresse-lyon,L'Adresse,24,4.0,€€€,45.76709,4.81961,41 quai Pierre Scize,,,69009,FR,"['41 quai Pierre Scize', '69009 Lyon', 'France']"
64W3wall06cQdriTuvOX8g,les-filaos-lyon,Les Filaos,74,3.5,€€€,45.769292,4.82947,1 place Fernand Rey,,,69001,FR,"['1 place Fernand Rey', '69001 Lyon', 'France']"
6cu5p2Rx_4Z3yNYXUMcS8w,restaurant-a-lyon,Restaurant A,1,3.0,,45.78591,4.85947,33 quai Charles de Gaulle,,,69006,FR,"['33 quai Charles de Gaulle', '69006 Lyon', 'France']"
ToYtK1KWvQ5KA7475OZv9A,campagne-en-ville-lyon-2,Campagne en Ville,0,0.0,,45.765,4.83627,17 rue Gentil,,,69002,FR,"['17 rue Gentil', '69002 Lyon', 'France']"
KGDHmfFQ3_Ca0NlW-7TsKw,le-gourmand-de-saint-jean-lyon,Le Gourmand de Saint Jean,18,3.5,€€,45.7627499,4.82724,4 place Neuve Saint-Jean,,,69005,FR,"['4 place Neuve Saint-Jean', '69005 Lyon', 'France']"
WkiS-GdTfnvgYE8d2gSwRg,chez-sophie-lyon,Chez Sophie,0,0.0,€,45.7546171944127,4.86758172512054,1 rue David,,,69003,FR,"['1 rue David', '69003 Lyon', 'France']"
rpcbtc7I3uONU3CjPx77SA,le-chalut-lyon,Le Chalut,9,3.5,,45.7447235,4.8258454,14 rue Marc Antoine Petit,,,69002,FR,"['14 rue Marc Antoine Petit', '69002 Lyon', 'France']"
ofbnL1IsqU9Y60gzh7WFFA,le-plan-b-lyon,Le Plan B,16,3.5,€€,45.767382,4.857073,25 boulevard des Brotteaux,,,69006,FR,"['25 boulevard des Brotteaux', '69006 Lyon', 'France']"
yadhWYWvE-fy5HSZiQJ41w,café-des-girondins-lyon-2,Café des Girondins,1,5.0,,45.73937,4.8277599,14 rue Girondins,,,69007,FR,"['14 rue Girondins', '69007 Lyon', 'France']"
1oMPEW47LsaN-k_XWrJeuw,bernachon-passion-lyon-2,Bernachon Passion,2,4.5,,45.768798,4.846701,42 Cours Franklin Roosevelt,,,69006,FR,"['42 Cours Franklin Roosevelt', '69006 Lyon', 'France']"
ugVB5sAzZ62DRpzITLRC4w,comptoir-77-lyon,Comptoir 77,1,3.0,€€,45.75989,4.8680899,77 rue Baraban,,,69003,FR,"['77 rue Baraban', '69003 Lyon', 'France']"
kxgmmSiFw1yiyjFqppcOXQ,le-caveau-lyon,Le Caveau,52,3.5,€€,45.7565,4.83489,5 place Antonin Poncet,,,69002,FR,"['5 place Antonin Poncet', '69002 Lyon', 'France']"
GYuw9tzRvWfJkRrZ5GYiuw,o-jardin-lyon-9eme,O Jardin,7,3.0,€€€,45.7717872,4.8041569,56 rue Saint-Pierre de Vaise,,,69009,FR,"['56 rue Saint-Pierre de Vaise', '69009 Lyon 9Eme', 'France']"
FItKB0oXzbcKihEIbUJ5NA,l-amphi-de-l-opéra-de-lyon-lyon,L'Amphi de l'Opéra de Lyon,1,4.0,€,45.76779,4.835965,1 Place de la Comédie,,,69001,FR,"['1 Place de la Comédie', '69001 Lyon', 'France']"
yHiO7S9JaUszyouhztCYbQ,la-menthe-lyon-2,La Menthe,75,3.5,€€,45.76464,4.83234,15 rue Mercière,,,69002,FR,"['15 rue Mercière', '69002 Lyon', 'France']"
FDJEUZvHPgp36mozczrjew,bistrot-des-baumes-lyon,Bistrot des Baumes,4,4.5,,45.776881,4.807448,14 Quai Jaÿr,,,69009,FR,"['14 Quai Jaÿr', '69009 Lyon', 'France']"
D6k3KZhteIX3c7Yt2ILTXg,l-horloge-lyon-2,L'Horloge,20,3.0,€€,45.767384,4.856732,34 bis boulevard Brotteaux,,,69006,FR,"['34 bis boulevard Brotteaux', '69006 Lyon', 'France']"
iJ-axbf7P4hB3JScTs1YKw,buldo-lyon,Buldo,57,2.5,€€€,45.80131,4.83721,2 quai Raoul Carrié,,,69009,FR,"['2 quai Raoul Carrié', '69009 Lyon', 'France']"
jdvWVrIzxUfJUFlXrMFG3A,eleven-restaurant-lyon,Eleven Restaurant,1,3.0,,45.7743607,4.7948699,11 ave Sidoine Apollinaire,,,69009,FR,"['11 ave Sidoine Apollinaire', '69009 Lyon', 'France']"
PMwa7hNrdkCmetVkqfIGdQ,l-equilibre-lyon,L'Equilibre,2,5.0,,45.76646,4.84503,5 place Edgar Quinet,,,69006,FR,"['5 place Edgar Quinet', '69006 Lyon', 'France']"
3J-vuNjF0daSGjC_yRwnIg,chez-elie-et-henry-lyon,Chez Elie et Henry,1,4.0,,45.757684,4.841264,21 Rue Jean Larrivé,,,69003,FR,"['21 Rue Jean Larrivé', '69003 Lyon', 'France']"
STFxKgBosFEWLXpyqIKhQw,les-terrasses-saint-pierre-lyon,Les Terrasses Saint-Pierre,58,3.5,€€,45.766637,4.833617,20 place des Terreaux,,,69001,FR,"['20 place des Terreaux', '69001 Lyon', 'France']"
aqZTLgAg2o8Se5Y7MFMDtA,l-assiette-du-vin-lyon,L'Assiette du Vin,14,4.0,€€€,45.77471,4.82789,8 Rue Duviard,,,69004,FR,"['8 Rue Duviard', '69004 Lyon', 'France']"
0obshjmGLsifzLLfPRZdkw,a-vos-papilles-lyon-3eme,A vos papilles,2,3.5,€€,45.7567047,4.8526756,232 Rue Garibaldi,,,69003,FR,"['232 Rue Garibaldi', '69003 LYON 3EME', 'France']"
7k54af_pBlj56dHSOugKGw,godard-lyon-2,Godard,2,4.0,,45.76911,4.85239,48 Rue Tête D'or,,,69006,FR,"[""48 Rue Tête D'or"", '69006 Lyon', 'France']"
0ARhGfUXUwXfd4o90z5Nhg,notorious-family-lyon,Notorious Family,0,0.0,,45.7516,4.84458,67 rue Montesquieu,,,69007,FR,"['67 rue Montesquieu', '69007 Lyon', 'France']"
1YEVQoXD96nGhL1o83Q49A,le-lyon,Le,0,0.0,,45.76662,4.85007,71 rue Bugeaud,,,69006,FR,"['71 rue Bugeaud', '69006 Lyon', 'France']"
notD4yq1Z3cFy-IkRG9ZHw,bouillon-de-lyon-lyon-2,Bouillon de Lyon,0,0.0,,45.76302,4.83533,33 rue Tupin,,,69002,FR,"['33 rue Tupin', '69002 Lyon', 'France']"
IAuo8XnCaCtlyWKpMPK1Ww,chez-marion-lyon,Chez Marion,3,2.5,,45.7533493,4.8390298,14 rue Cavenne,,,69007,FR,"['14 rue Cavenne', '69007 Lyon', 'France']"
aI4uuLr84HQpwf1s7OIcIw,carnegie-club-239-lyon,Carnegie Club 239,11,3.5,€€,45.73004,4.830374,239 Rue Marcel Mérieux,,,69007,FR,"['239 Rue Marcel Mérieux', '69007 Lyon', 'France']"
hSgGQmNZxE3iax_P87axrw,l-alexandrin-lyon,L'Alexandrin,29,3.5,€€€€,45.7609347902752,4.84922781349178,83 rue Moncey,,,69003,FR,"['83 rue Moncey', '69003 Lyon', 'France']"
PAs0y_0rZH0w46X6FNr7aQ,chez-lucien-bistrotier-lyon,Chez Lucien - Bistrotier,10,3.5,,45.7761,4.83495,2 rue Belfort,,,69004,FR,"['2 rue Belfort', '69004 Lyon', 'France']"
aZD_2fY4TFac-YAyUsVArQ,parterre-et-balcon-lyon-2,Parterre et Balcon,1,3.0,,45.747211,4.835462,13 Avenue Berthelot,,,69007,FR,"['13 Avenue Berthelot', '69007 Lyon', 'France']"
Hw61ThN2t8nB3HVFUyrUPw,le-ravel-lyon,Le Ravel,4,3.0,€€,45.74742,4.85839,263 Grande rue Guillotière,,,69007,FR,"['263 Grande rue Guillotière', '69007 Lyon', 'France']"
leM7UDqNgaq-ZsFniUPBNw,café-comptoir-saint-jérôme-lyon-2,Café Comptoir Saint Jérôme,1,3.0,,45.75001,4.84428,8 rue St Jérôme,,,69007,FR,"['8 rue St Jérôme', '69007 Lyon', 'France']"
Zyo-NP0p2eivw6cFjWARfQ,le-laurier-lyon,Le Laurier,1,4.0,,45.737691,4.839861,74 Rue de Gerland,,,69007,FR,"['74 Rue de Gerland', '69007 Lyon', 'France']"
jKlMcXTbN1pwWxm374cG2A,la-loge-lyon-2,La Loge,0,0.0,,45.76019,4.8316191,7 rue Charles Dullin,,,69002,FR,"['7 rue Charles Dullin', '69002 Lyon', 'France']"
E9xKw6mglEUgKQPWoX6VWw,celest-bar-et-restaurant-lyon,Celest Bar & Restaurant,11,3.5,€€€,45.7609302,4.8539563,129 rue Servient,,,69003,FR,"['129 rue Servient', '69003 Lyon', 'France']"
lD-JNYb2zkq9f4XMaQ_V9A,le-99-lyon,Le 99,0,0.0,,45.76159,4.85007,99 rue Moncey,,,69003,FR,"['99 rue Moncey', '69003 Lyon', 'France']"
7ZDhT5MPwDCG3Yb-jg2aEA,julien-raoux-lyon,Julien Raoux,0,0.0,,45.7501,4.84448,4 rue Saint Jérôme,,,69007,FR,"['4 rue Saint Jérôme', '69007 Lyon', 'France']"
XiSMdZ9qXHyybLP1G2Z1wA,chez-albin-lyon,Chez Albin,0,0.0,,45.761118,4.847404,17 rue Dunoir,,,69003,FR,"['17 rue Dunoir', '69003 Lyon', 'France']"
DKUA0m8UmFKtvZzK3F6isA,restaurant-le-vieux-lyon-lyon,Restaurant Le Vieux Lyon,15,2.5,,45.76235,4.8275,44 rue St Jean,,,69005,FR,"['44 rue St Jean', '69005 Lyon', 'France']"
rXEX5HiFR-6nDpjG0uS5jA,le-resto-lyon,Le Resto,15,3.5,€€,45.76574,4.83645,20 rue Mulet,,,69001,FR,"['20 rue Mulet', '69001 Lyon', 'France']"
Vn-mHMxOQRLbj9U6P9CgPQ,le-ch-ti-pot-ney-lyon-2,Le Ch'ti Pot Ney,30,3.5,€€,45.76844,4.8554,39 rue Ney,,,69006,FR,"['39 rue Ney', '69006 Lyon', 'France']"
qKbv4Vrrm3c78YcBfBpGrw,zinc-zinc-bourse-lyon-2,Zinc Zinc Bourse,25,3.5,€€€,45.7641205,4.8369145,45/47 rue de la Bourse,,,69002,FR,"['45/47 rue de la Bourse', '69002 Lyon', 'France']"
WmB8fcdKOkIrm7ZXN6GbQQ,chez-arnaud-lyon,Chez Arnaud,0,0.0,,45.78086,4.80669,1 rue du 24 Mars 1852,,,69003,FR,"['1 rue du 24 Mars 1852', '69003 Lyon', 'France']"
oWw_hLsvCs1ri1y41juwnQ,café-de-la-cathédrale-lyon-eme,Café de la Cathédrale,21,3.5,€€,45.76108,4.82725,6 rue Saint Etienne,,,69005,FR,"['6 rue Saint Etienne', '69005 Lyon  Eme', 'France']"
oqpfR3j9m2NoIpko4uOlGw,farfalla-caffe-lyon,Farfalla Caffe,6,3.0,€€€,45.76438,4.84478,56 avenue du Maréchal de Saxe,,,69006,FR,"['56 avenue du Maréchal de Saxe', '69006 Lyon', 'France']"
5yOg2gSTwUPwgFFxLogDNA,le-nain-lyon,Le Nain,10,3.5,€€,45.75399,4.83981,5 rue Montesquieu,,,69007,FR,"['5 rue Montesquieu', '69007 Lyon', 'France']"
X1GDRFnUpQXb-_ODKCH98A,maison-clovis-lyon,Maison Clovis,27,3.0,€€€,45.767789,4.857156,19 boulevard des Brotteaux,,,69006,FR,"['19 boulevard des Brotteaux', '69006 Lyon', 'France']"
GqfpWbKGNwpExBItQfZakw,les-garçons-bouchers-lyon-2,Les Garçons Bouchers,33,3.5,€€€,45.7634,4.85042,102 cours Lafayette,,,69003,FR,"['102 cours Lafayette', '69003 Lyon', 'France']"
h6z_fUUpSzeCnHmBL8aPqw,bateau-bellona-lyon,Bateau Bellona,16,3.0,€€,45.734771,4.819712,100 quai Perrache,Rive Droite / Pont Pasteur,,69002,FR,"['100 quai Perrache', 'Rive Droite / Pont Pasteur', '69002 Lyon', 'France']"
07JnXRiRPWqeTxbtyKW6gw,la-squadra-lyon,La Squadra,31,2.5,€€,45.75822,4.84869,19 Rue Voltaire,,,69003,FR,"['19 Rue Voltaire', '69003 Lyon', 'France']"
uYgfz_xQJ5l9tHj_UrIfuw,le-st-trop-lyon-2,Le St Trop,5,1.5,€€,45.74272,4.81706,5 quai Antoine Riboud,,,69002,FR,"['5 quai Antoine Riboud', '69002 Lyon', 'France']"
ZlbZAWJnxIhu6Ihxkcb2QQ,jols-lyon,Jols,100,3.5,€€€,45.73115,4.83351,283 Avenue Jean Jaures,,,69007,FR,"['283 Avenue Jean Jaures', '69007 Lyon', 'France']"
9Gbk2yp8h4fLlxoGuLeUhg,flams-lyon-2,Flam's,107,3.0,€,45.762843385459,4.8336000218977,12 Rue Tupin,,,69002,FR,"['12 Rue Tupin', '69002 Lyon', 'France']"
492ZkduveyCKkrtRWnM4oA,la-cantoche-lyon,La Cantoche,0,0.0,,45.7555504,4.8322902,11 rue François Dauphin,,,69002,FR,"['11 rue François Dauphin', '69002 Lyon', 'France']"
LOcjAvretMaGne9gTq2hxg,la-famille-lyon,La Famille,35,3.5,€€,45.7755,4.82813,18 rue Duviard,,,69004,FR,"['18 rue Duviard', '69004 Lyon', 'France']"
Bctmr17XFx5vfzkf21tHmw,restaurant-cazenove-lyon-2,Restaurant Cazenove,18,4.0,€€€,45.76996,4.8488,75 Rue Boileau,,,69006,FR,"['75 Rue Boileau', '69006 Lyon', 'France']"
ewd8xHFg7Dh4pmzEv0Xaxw,bouchers-et-pêcheurs-lyon,Bouchers et Pêcheurs,11,3.5,,45.7626316,4.8350172,14 Rue du Palais Grillet,,,69002,FR,"['14 Rue du Palais Grillet', '69002 Lyon', 'France']"
URiFxECp805kjxo4fY-OSA,le-décalé-lyon,Le Décalé,0,0.0,,45.7441507467218,4.84568450599909,95 avenue Berthelot,,,69007,FR,"['95 avenue Berthelot', '69007 Lyon', 'France']"
YkY3Vf5P5nGnJF0lFI-rZg,le-croco-lyon,Le Croco,15,2.5,€€,45.77035,4.86145,108 cours Vitton,,,69006,FR,"['108 cours Vitton', '69006 Lyon', 'France']"
wmnH3lYH7_uKDmukSy7EpQ,le-palais-de-saint-jean-lyon,Le Palais de Saint Jean,26,3.0,€€€,45.76261,4.82766,40 rue Saint Jean,,,69005,FR,"['40 rue Saint Jean', '69005 Lyon', 'France']"
d26dJxf2O8CVPD8pAeWUGQ,la-cour-des-grands-lyon,La Cour des Grands,16,2.5,€€€,45.7535500252285,4.81930826242672,60 Montée de Choulans,,,69005,FR,"['60 Montée de Choulans', '69005 Lyon', 'France']"
ZlpxYTwzXL9KzIWET_7_yg,les-gratinés-lyon,Les Gratinés,7,3.5,€€,45.7598381,4.8489299,226 rue Duguesclin,,,69003,FR,"['226 rue Duguesclin', '69003 Lyon', 'France']"
T2mPtcyBegmw23AXc0_Lag,le-hangar-lyon,Le Hangar,0,0.0,,45.74702,4.86734,69 cours Albert Thomas,,,69003,FR,"['69 cours Albert Thomas', '69003 Lyon', 'France']"
